Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate ,Concrete compressive strength
160.2 ,188.0 ,146.4 ,203.2 ,11.3 ,828.7 ,35.31 
298.1 ,0.0 ,107.0 ,186.4 ,6.1 ,879.0 ,42.64 
317.9 ,0.0 ,126.5 ,209.7 ,5.7 ,860.5 ,40.06 
287.3 ,120.5 ,93.9 ,187.6 ,9.2 ,904.4 ,43.80 
325.6 ,166.4 ,0.0 ,174.0 ,8.9 ,881.6 ,61.24 
355.9 ,0.0 ,141.6 ,193.3 ,11.0 ,801.4 ,40.87 
132.0 ,206.5 ,160.9 ,178.9 ,5.5 ,866.9 ,33.31 
322.5 ,148.6 ,0.0 ,185.8 ,8.5 ,951.0 ,52.43 
164.2 ,0.0 ,200.1 ,181.2 ,12.6 ,849.3 ,15.09 
313.8 ,0.0 ,112.6 ,169.9 ,10.1 ,925.3 ,38.46 
321.4 ,0.0 ,127.9 ,182.5 ,11.5 ,870.1 ,37.27 
139.7 ,163.9 ,127.7 ,236.7 ,5.8 ,868.6 ,35.23 
288.4 ,121.0 ,0.0 ,177.4 ,7.0 ,907.9 ,42.14 
298.2 ,0.0 ,107.0 ,209.7 ,11.1 ,879.6 ,31.88 
264.5 ,111.0 ,86.5 ,195.5 ,5.9 ,832.6 ,41.54 
159.8 ,250.0 ,0.0 ,168.4 ,12.2 ,1049.3 ,39.46 
166.0 ,259.7 ,0.0 ,183.2 ,12.7 ,858.8 ,37.92 
276.4 ,116.0 ,90.3 ,179.6 ,8.9 ,870.1 ,44.28 
322.2 ,0.0 ,115.6 ,196.0 ,10.4 ,817.9 ,31.18 
148.5 ,139.4 ,108.6 ,192.7 ,6.1 ,892.4 ,23.70 
159.1 ,186.7 ,0.0 ,175.6 ,11.3 ,989.6 ,32.77 
260.9 ,100.5 ,78.3 ,200.6 ,8.6 ,864.5 ,32.40 
